Linux 6.10.8adaptive-sq+ (jeonghoon-MS-7D22) 	2025년 07월 31일 	_x86_64_	(12 CPU)

11시 56분 10초   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
11시 57분 41초     0    122222         -    7.00  152.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 57분 41초     0         -    122222    9.00   50.00    0.00    0.00   59.00     4  |__napi-busy-poll-
11시 57분 41초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 57분 42초     0    122222         -    8.00  152.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 57분 42초     0         -    122222    9.00   50.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 57분 42초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 57분 43초     0    122222         -    9.00  152.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 57분 43초     0         -    122222   10.00   51.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 57분 43초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 57분 44초     0    122222         -    8.00  152.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 57분 44초     0         -    122222    9.00   51.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 57분 44초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 57분 45초     0    122222         -    7.00  152.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 57분 45초     0         -    122222    9.00   50.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 57분 45초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 57분 46초     0    122222         -    8.00  151.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 57분 46초     0         -    122222    9.00   50.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 57분 46초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 57분 47초     0    122222         -    9.00  148.00    0.00    0.00  157.00     0  napi-busy-poll-
11시 57분 47초     0         -    122222   12.00   50.00    0.00    0.00   62.00     0  |__napi-busy-poll-
11시 57분 47초     0         -    122224    0.00   96.00    0.00    4.00   96.00     4  |__iou-sqp-122222
11시 57분 48초     0    122222         -    9.00  154.00    0.00    1.00  163.00     5  napi-busy-poll-
11시 57분 48초     0         -    122222   10.00   53.00    0.00    1.00   63.00     5  |__napi-busy-poll-
11시 57분 48초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 57분 49초     0    122222         -   10.00  154.00    0.00    0.00  164.00     5  napi-busy-poll-
11시 57분 49초     0         -    122222   12.00   52.00    0.00    0.00   64.00     5  |__napi-busy-poll-
11시 57분 49초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 57분 50초     0    122222         -    9.00  155.00    0.00    0.00  164.00     5  napi-busy-poll-
11시 57분 50초     0         -    122222   11.00   52.00    0.00    0.00   63.00     5  |__napi-busy-poll-
11시 57분 50초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 57분 51초     0    122222         -    8.00  153.00    0.00    1.00  161.00     0  napi-busy-poll-
11시 57분 51초     0         -    122222    9.00   52.00    0.00    1.00   61.00     0  |__napi-busy-poll-
11시 57분 51초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 57분 52초     0    122222         -    9.00  150.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 57분 52초     0         -    122222   11.00   49.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 57분 52초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 57분 53초     0    122222         -    9.00  151.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 57분 53초     0         -    122222   11.00   49.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 57분 53초     0         -    122224    0.00  100.00    0.00    1.00  100.00     4  |__iou-sqp-122222
11시 57분 54초     0    122222         -    9.00  151.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 57분 54초     0         -    122222   10.00   49.00    0.00    0.00   59.00     1  |__napi-busy-poll-
11시 57분 54초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 57분 55초     0    122222         -    9.00  149.00    0.00    0.00  158.00     5  napi-busy-poll-
11시 57분 55초     0         -    122222   10.00   49.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 57분 55초     0         -    122224    0.00   99.00    0.00    0.00   99.00     0  |__iou-sqp-122222
11시 57분 56초     0    122222         -    8.00  152.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 57분 56초     0         -    122222   10.00   50.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 57분 56초     0         -    122224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-122222
11시 57분 57초     0    122222         -   10.00  149.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 57분 57초     0         -    122222   12.00   48.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 57분 57초     0         -    122224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-122222
11시 57분 58초     0    122222         -    8.00  152.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 57분 58초     0         -    122222    9.00   51.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 57분 58초     0         -    122224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-122222
11시 57분 59초     0    122222         -    8.00  151.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 57분 59초     0         -    122222    9.00   50.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 57분 59초     0         -    122224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-122222
11시 58분 00초     0    122222         -    9.00  146.00    0.00    0.00  155.00     0  napi-busy-poll-
11시 58분 00초     0         -    122222   11.00   49.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 00초     0         -    122224    0.00   94.00    0.00    6.00   94.00     3  |__iou-sqp-122222
11시 58분 01초     0    122222         -   11.00  149.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 58분 01초     0         -    122222   12.00   48.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 01초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 02초     0    122222         -    7.00  152.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 58분 02초     0         -    122222    9.00   51.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 02초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 03초     0    122222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 58분 03초     0         -    122222   12.00   47.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 58분 03초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 04초     0    122222         -   11.00  148.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 58분 04초     0         -    122222   12.00   48.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 58분 04초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 05초     0    122222         -    9.00  151.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 58분 05초     0         -    122222   11.00   49.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 58분 05초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 06초     0    122222         -    8.00  151.00    0.00    1.00  159.00     2  napi-busy-poll-
11시 58분 06초     0         -    122222    9.00   52.00    0.00    1.00   61.00     2  |__napi-busy-poll-
11시 58분 06초     0         -    122224    0.00   98.00    0.00    3.00   98.00     0  |__iou-sqp-122222
11시 58분 07초     0    122222         -    7.00  149.00    0.00    0.00  156.00     0  napi-busy-poll-
11시 58분 07초     0         -    122222    8.00   52.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 07초     0         -    122224    0.00   96.00    0.00    4.00   96.00     4  |__iou-sqp-122222
11시 58분 08초     0    122222         -    8.00  152.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 58분 08초     0         -    122222   10.00   50.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 08초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 09초     0    122222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 09초     0         -    122222   12.00   48.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 09초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 10초     0    122222         -    9.00  151.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 10초     0         -    122222   10.00   49.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 58분 10초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 11초     0    122222         -    9.00  149.00    0.00    0.00  158.00     4  napi-busy-poll-
11시 58분 11초     0         -    122222   10.00   51.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 58분 11초     0         -    122224    0.00   97.00    0.00    2.00   97.00     5  |__iou-sqp-122222
11시 58분 12초     0    122222         -   10.00  151.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 58분 12초     0         -    122222   13.00   49.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 58분 12초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 13초     0    122222         -   10.00  152.00    0.00    1.00  162.00     3  napi-busy-poll-
11시 58분 13초     0         -    122222   11.00   50.00    0.00    1.00   61.00     3  |__napi-busy-poll-
11시 58분 13초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 14초     0    122222         -   11.00  149.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 14초     0         -    122222   12.00   48.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 14초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 15초     0    122222         -   10.00  150.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 58분 15초     0         -    122222   13.00   49.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 58분 15초     0         -    122224    0.00   99.00    0.00    2.00   99.00     4  |__iou-sqp-122222
11시 58분 16초     0    122222         -   10.00  149.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 58분 16초     0         -    122222   12.00   50.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 58분 16초     0         -    122224    0.00   97.00    0.00    3.00   97.00     0  |__iou-sqp-122222
11시 58분 17초     0    122222         -   12.00  151.00    0.00    1.00  163.00     5  napi-busy-poll-
11시 58분 17초     0         -    122222   14.00   50.00    0.00    1.00   64.00     5  |__napi-busy-poll-
11시 58분 17초     0         -    122224    0.00   99.00    0.00    0.00   99.00     4  |__iou-sqp-122222
11시 58분 18초     0    122222         -    9.00  152.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 58분 18초     0         -    122222   10.00   50.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 18초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 19초     0    122222         -   10.00  150.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 58분 19초     0         -    122222   12.00   48.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 58분 19초     0         -    122224    0.00  100.00    0.00    1.00  100.00     4  |__iou-sqp-122222
11시 58분 20초     0    122222         -    9.00  151.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 20초     0         -    122222   11.00   50.00    0.00    0.00   61.00     3  |__napi-busy-poll-
11시 58분 20초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 21초     0    122222         -    9.00  151.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 58분 21초     0         -    122222   10.00   49.00    0.00    0.00   59.00     1  |__napi-busy-poll-
11시 58분 21초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 22초     0    122222         -   10.00  150.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 58분 22초     0         -    122222   12.00   49.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 58분 22초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 23초     0    122222         -   10.00  150.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 58분 23초     0         -    122222   11.00   49.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 58분 23초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 24초     0    122222         -    9.00  151.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 58분 24초     0         -    122222   11.00   49.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 58분 24초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 25초     0    122222         -   10.00  149.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 58분 25초     0         -    122222   11.00   50.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 58분 25초     0         -    122224    0.00   97.00    0.00    3.00   97.00     2  |__iou-sqp-122222
11시 58분 26초     0    122222         -   10.00  146.00    0.00    0.00  156.00     2  napi-busy-poll-
11시 58분 26초     0         -    122222   12.00   49.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 58분 26초     0         -    122224    0.00   95.00    0.00    4.00   95.00     0  |__iou-sqp-122222
11시 58분 27초     0    122222         -   12.00  145.00    0.00    1.00  157.00     0  napi-busy-poll-
11시 58분 27초     0         -    122222   15.00   45.00    0.00    1.00   60.00     0  |__napi-busy-poll-
11시 58분 27초     0         -    122224    0.00   98.00    0.00    3.00   98.00     0  |__iou-sqp-122222
11시 58분 28초     0    122222         -    9.00  143.00    0.00    0.00  152.00     3  napi-busy-poll-
11시 58분 28초     0         -    122222   10.00   51.00    0.00    0.00   61.00     3  |__napi-busy-poll-
11시 58분 28초     0         -    122224    0.00   91.00    0.00    9.00   91.00     4  |__iou-sqp-122222
11시 58분 29초     0    122222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 29초     0         -    122222   11.00   49.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 29초     0         -    122224    0.00   99.00    0.00    0.00   99.00     4  |__iou-sqp-122222
11시 58분 30초     0    122222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 30초     0         -    122222   12.00   48.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 30초     0         -    122224    0.00  101.00    0.00    0.00  101.00     4  |__iou-sqp-122222
11시 58분 31초     0    122222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 31초     0         -    122222   12.00   49.00    0.00    0.00   61.00     3  |__napi-busy-poll-
11시 58분 31초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 32초     0    122222         -   11.00  150.00    0.00    0.00  161.00     2  napi-busy-poll-
11시 58분 32초     0         -    122222   12.00   48.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 58분 32초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 33초     0    122222         -    9.00  150.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 58분 33초     0         -    122222   11.00   48.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 58분 33초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 34초     0    122222         -    9.00  152.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 58분 34초     0         -    122222   10.00   51.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 58분 34초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 35초     0    122222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 35초     0         -    122222   12.00   48.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 35초     0         -    122224    0.00   99.00    0.00    0.00   99.00     4  |__iou-sqp-122222
11시 58분 36초     0    122222         -   12.00  148.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 36초     0         -    122222   14.00   46.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 36초     0         -    122224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-122222
11시 58분 37초     0    122222         -    9.00  152.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 58분 37초     0         -    122222   10.00   52.00    0.00    0.00   62.00     1  |__napi-busy-poll-
11시 58분 37초     0         -    122224    0.00   98.00    0.00    2.00   98.00     5  |__iou-sqp-122222
11시 58분 38초     0    122222         -   13.00  147.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 58분 38초     0         -    122222   15.00   46.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 58분 38초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 39초     0    122222         -    9.00  151.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 58분 39초     0         -    122222   11.00   49.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 58분 39초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 40초     0    122222         -   11.00  150.00    0.00    1.00  161.00     3  napi-busy-poll-
11시 58분 40초     0         -    122222   12.00   49.00    0.00    1.00   61.00     3  |__napi-busy-poll-
11시 58분 40초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 41초     0    122222         -   11.00  144.00    0.00    0.00  155.00     5  napi-busy-poll-
11시 58분 41초     0         -    122222   14.00   47.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 58분 41초     0         -    122224    0.00   95.00    0.00    6.00   95.00     1  |__iou-sqp-122222
11시 58분 42초     0    122222         -   10.00  149.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 58분 42초     0         -    122222   12.00   47.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 58분 42초     0         -    122224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-122222
11시 58분 43초     0    122222         -   11.00  150.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 58분 43초     0         -    122222   12.00   48.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 43초     0         -    122224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-122222
11시 58분 44초     0    122222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 58분 44초     0         -    122222   11.00   49.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 58분 44초     0         -    122224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-122222
11시 58분 45초     0    122222         -    9.00  150.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 58분 45초     0         -    122222   12.00   48.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 58분 45초     0         -    122224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-122222
11시 58분 46초     0    122222         -    9.00  151.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 58분 46초     0         -    122222   10.00   50.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 58분 46초     0         -    122224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-122222
11시 58분 47초     0    122222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 47초     0         -    122222   12.00   48.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 47초     0         -    122224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-122222
11시 58분 48초     0    122222         -   10.00  145.00    0.00    0.00  155.00     1  napi-busy-poll-
11시 58분 48초     0         -    122222   11.00   50.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 58분 48초     0         -    122224    0.00   94.00    0.00    6.00   94.00     4  |__iou-sqp-122222
11시 58분 49초     0    122222         -    8.00  151.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 58분 49초     0         -    122222    9.00   51.00    0.00    0.00   60.00     4  |__napi-busy-poll-
11시 58분 49초     0         -    122224    0.00   98.00    0.00    1.00   98.00     3  |__iou-sqp-122222
11시 58분 50초     0    122222         -   12.00  148.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 58분 50초     0         -    122222   14.00   46.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 58분 50초     0         -    122224    0.00  101.00    0.00    0.00  101.00     3  |__iou-sqp-122222
11시 58분 51초     0    122222         -   11.00  150.00    0.00    0.00  161.00     5  napi-busy-poll-
11시 58분 51초     0         -    122222   13.00   48.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 58분 51초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 52초     0    122222         -   11.00  149.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 58분 52초     0         -    122222   14.00   47.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 58분 52초     0         -    122224    0.00   99.00    0.00    0.00   99.00     3  |__iou-sqp-122222
11시 58분 53초     0    122222         -   10.00  155.00    0.00    1.00  165.00     4  napi-busy-poll-
11시 58분 53초     0         -    122222   11.00   53.00    0.00    1.00   64.00     4  |__napi-busy-poll-
11시 58분 53초     0         -    122224    0.00  101.00    0.00    0.00  101.00     3  |__iou-sqp-122222
11시 58분 54초     0    122222         -   11.00  151.00    0.00    0.00  162.00     2  napi-busy-poll-
11시 58분 54초     0         -    122222   13.00   49.00    0.00    0.00   62.00     2  |__napi-busy-poll-
11시 58분 54초     0         -    122224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-122222
11시 58분 55초     0    122222         -   10.00  148.00    0.00    1.00  158.00     0  napi-busy-poll-
11시 58분 55초     0         -    122222   12.00   52.00    0.00    1.00   64.00     0  |__napi-busy-poll-
11시 58분 55초     0         -    122224    0.00   94.00    0.00    6.00   94.00     5  |__iou-sqp-122222
11시 58분 56초     0    122222         -   12.00  148.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 58분 56초     0         -    122222   14.00   46.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 58분 56초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 57초     0    122222         -   12.00  150.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 58분 57초     0         -    122222   14.00   48.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 58분 57초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 58초     0    122222         -   11.00  152.00    0.00    1.00  163.00     1  napi-busy-poll-
11시 58분 58초     0         -    122222   12.00   50.00    0.00    1.00   62.00     1  |__napi-busy-poll-
11시 58분 58초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 58분 59초     0    122222         -   12.00  149.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 58분 59초     0         -    122222   14.00   47.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 58분 59초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 00초     0    122222         -   13.00  147.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 59분 00초     0         -    122222   15.00   45.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 59분 00초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 01초     0    122222         -   11.00  149.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 59분 01초     0         -    122222   14.00   47.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 59분 01초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 02초     0    122222         -   12.00  149.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 59분 02초     0         -    122222   13.00   47.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 59분 02초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 03초     0    122222         -   11.00  149.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 59분 03초     0         -    122222   13.00   48.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 59분 03초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 04초     0    122222         -   12.00  148.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 59분 04초     0         -    122222   14.00   46.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 59분 04초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 05초     0    122222         -   13.00  148.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 59분 05초     0         -    122222   15.00   46.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 59분 05초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 06초     0    122222         -   13.00  147.00    0.00    0.00  160.00     4  napi-busy-poll-
11시 59분 06초     0         -    122222   15.00   45.00    0.00    0.00   60.00     4  |__napi-busy-poll-
11시 59분 06초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 07초     0    122222         -   15.00  152.00    0.00    1.00  167.00     2  napi-busy-poll-
11시 59분 07초     0         -    122222   17.00   49.00    0.00    1.00   66.00     2  |__napi-busy-poll-
11시 59분 07초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 08초     0    122222         -   12.00  148.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 59분 08초     0         -    122222   14.00   47.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 59분 08초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 09초     0    122222         -   12.00  149.00    0.00    0.00  161.00     2  napi-busy-poll-
11시 59분 09초     0         -    122222   14.00   47.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 59분 09초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 10초     0    122222         -   12.00  148.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 59분 10초     0         -    122222   14.00   46.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 59분 10초     0         -    122224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-122222
11시 59분 11초     0    122222         -   12.00  142.00    0.00    0.00  154.00     4  napi-busy-poll-
11시 59분 11초     0         -    122222   14.00   48.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 59분 11초     0         -    122224    0.00   91.00    0.00    8.00   91.00     3  |__iou-sqp-122222
11시 59분 12초     0    122222         -   13.00  150.00    0.00    1.00  163.00     0  napi-busy-poll-
11시 59분 12초     0         -    122222   14.00   49.00    0.00    1.00   63.00     0  |__napi-busy-poll-
11시 59분 12초     0         -    122224    0.00   99.00    0.00    1.00   99.00     2  |__iou-sqp-122222
11시 59분 13초     0    122222         -   13.00  151.00    0.00    1.00  164.00     0  napi-busy-poll-
11시 59분 13초     0         -    122222   16.00   48.00    0.00    1.00   64.00     0  |__napi-busy-poll-
11시 59분 13초     0         -    122224    0.00  101.00    0.00    0.00  101.00     2  |__iou-sqp-122222
11시 59분 14초     0    122222         -   13.00  152.00    0.00    1.00  165.00     0  napi-busy-poll-
11시 59분 14초     0         -    122222   16.00   50.00    0.00    1.00   66.00     0  |__napi-busy-poll-
